Compound_ID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
Com_7571_neg,2871719.563,3960922.221,4242636.87,2439102.39,3104631.152,2043547.932,3521630.497,6838147.827,2652558.295,3685533.593,4831809.172,2921262.414,4445780.396,3248482.087,1989551.82,8540224.613,3187361.219,5051600.352,7944155.483,5210813.355,3317350.742,3472079.475,4333412.78,7223787.317,2200890.437,3358535.574,2873887.55,3603167.735,3295782.507,2690113.659,3413645.344,2048223.272
Com_7966_neg,215323.0704,324655.172,305165.7914,308834.8351,305840.9236,233415.2249,687755.739,982520.5426,1959425.397,2638627.754,2049940.292,327743.6719,216555.3146,361047.9717,8477722.908,555813.5642,464081.5383,372141.7593,469789.2707,359900.9381,546305.2721,392592.0249,329917.9027,374163.9146,397837.7693,384697.9309,406936.4151,562801.9244,312034.9878,423739.9131,405686.8943,362649.2973
Com_8507_neg,2808619.034,2067945.2,1499225.582,1552987.206,1412197.456,3051932.945,2730666.078,2013722.315,2809032.898,3267934.797,10251185.59,2890149.513,4190976.417,2026391.97,2775923.014,3567508.212,2104376.846,1694328.149,6150105.519,2851439.812,1680204.572,3037658.189,4564526.452,1598631.159,1740532.137,1477872.369,2071156.869,2524204.619,1532662.149,1155079.872,2001502.116,848167.2938
Com_8531_neg,2129932.957,9599522.511,10838941.09,1963535.478,3561354.001,3012203.685,2211974.499,3414507.854,1089665.522,1520039.474,4453506.297,3624399.845,6501015.932,3889731.981,1572980.356,2353276.721,882284.0754,754114.8737,771813.7146,936225.6556,1004050.981,1015885.315,797960.5008,935304.0397,685766.9507,838190.978,601538.5589,1374881.269,430466.7844,768790.7241,906811.5567,1131286.911
Com_9626_neg,459327.8784,544884.1854,462307.2444,331636.4711,379567.137,196012.9397,846091.3704,248853.834,3782642.658,1919041.323,1322474.48,836488.9841,168454.9512,387876.5315,6417426.058,1408335.156,692317.5759,359044.2073,413293.0848,363485.9898,427970.973,479907.0369,2324787.919,352726.757,1712406.925,995186.2121,1295641.266,6036048.494,2011418.884,437895.9478,476046.1704,3422711.651
Com_11334_neg,821552.5578,587243.8618,739311.8861,966045.4204,397875.5694,480975.3832,368307.3017,388409.7358,3373422.187,1689512.354,2122449.608,2034158.605,419256.3835,379398.513,2490459.65,2319950.565,489848.277,346397.8461,703394.5905,496653.2552,663191.5921,1197296.079,7772563.028,1240293.709,4177103.989,2757119.849,7731373.718,8627432.284,11838335.21,1879788.23,6665613.775,4456985.848
Com_115_neg,101774620.5,133343986,161672087.7,88581131.56,62017686.12,79105100.18,268915531.6,163802334.2,448625817.7,432655483.1,67571348.97,44264356.92,141790890,191731598.5,589002722,232486059.6,505977134.9,352024841.5,303216395.7,287924401.2,342954819.6,300398158.7,1610137845,532849546.9,754998979.1,297345344.5,717947975.6,1119200303,585506493.4,375784843.3,716903194.5,286278586.2
Com_575_neg,72748492.41,66116417.6,154408771.4,36591054.91,31452903.3,14914027.26,130833172.2,72130408.06,159087999.5,222190433.1,66185061.42,57488181.21,101713086.6,76753196.29,155098838,77266555.32,27541605.76,25130190.83,35117372.63,18299295.61,23759720.94,29592636.11,34713222.44,29731039.4,26736953.6,19832453.07,44728852.23,71577228.46,44006228.17,26376434.12,32232493.53,14202931.08
Com_1028_neg,39356407.99,21038072.43,19270287.51,32964280.35,13824252.12,34406998.07,39784031.93,49646645.77,38192135.25,11930421.71,116742215,64952099.08,61405310.33,28260027.89,23575700.2,28126678.8,5545573.804,8425863.489,7113397.497,5250050.359,7604307.168,6292701.21,13220232.94,7934495.361,5911349.717,4877727.778,5226066.442,8829232.783,5196065.899,4129749.882,4119378.191,4073968.753
Com_44_neg,899147232.5,757113685.2,626661177.7,1462753359,607416019,879342263.2,310526712.4,1005804942,377757416.9,197093088.2,537337562.9,712450152.5,617570297.5,809192040.8,358605514.2,541042277.2,314905638.1,315568623.3,280783184.1,292743696.2,194593216.9,224586979.5,373674762.1,319636472.3,184840175.3,194459238.6,314998854.3,180371671.8,351705800.8,401123920.9,447069720.4,159956993.7
Com_3835_neg,4789964.842,7415179.91,6648832.575,3069172.961,5414080.671,2876823.932,8763400.84,7774810.678,8143236.92,8537335.255,7503799.693,6695493.857,5057724.238,7463236.758,8404702.236,7035748.781,3991454.089,3993070.569,3616001.81,2569962.938,4414467.24,3917500.487,4140955.092,2994137.687,3831383.933,3532371.44,3066696.496,3623043.406,2484006.173,3017342.768,2116625.735,2377623.196
Com_160_neg,214334965.7,178235367.3,187884536.9,139813885.3,216234024.8,139804988,181749360.8,161497708.5,171189887.2,125714450.4,735172893.2,349766277.2,318777586.9,211378838.9,158375075,330568896.7,175996591.7,288770727.7,212518187.9,108860091.6,226874226.2,148465839.8,560693158.1,319893646.7,168817744.1,336489447.9,225713949.3,175987148.4,275038371.7,318841232.6,218842040.9,93982595.18
Com_603_neg,22147338.05,13539290.39,14152922.23,28349271.96,11831390.1,30000631.47,432668199.8,19398295.81,15044952.74,12971779.85,40591310.77,45966671.61,73247753.28,18772143.44,12073756.76,21054621.31,14473702.19,12903250.28,13909776.84,10436773.62,9813648.619,10735409.49,9527999.848,9034670.69,10898806.06,10199395.64,9406099.725,10303698.02,8561243.772,10762945.34,6194544.243,6680001.499
Com_5862_neg,742927.947,1013501.553,1289681.954,1172620.556,1118510.279,757969.8383,2251596.099,13969059.59,2884011.43,2532549.981,992516.7377,788990.5366,578297.5962,857298.6258,2275167.489,2482760.193,1707691.202,1824605.966,2244592.735,1947102.432,1842468.383,2397525.649,1315101.004,1141336.41,1866350.99,2391272.82,2329233.724,1277402.96,1489376.523,2830894.505,1252603.28,1022275.451
Com_2954_neg,1635351.626,2221999.766,2263481.908,2103237.784,2935154.824,1912197.783,5683441.433,3828597.661,11090439.22,13424430.32,6785527.388,4017262.457,3518526.611,4004471.918,6277401.066,5633061.063,4360555.754,2475061.261,4458889.477,5345317.478,3089584.892,2850272.938,7725259.548,4409073.128,4552494.879,3447796.5,2399132.586,17760109.7,75491633.46,2482160.801,6503317.733,1536945.225
Com_1031_neg,13368218.43,8098044.65,10369263.5,10680305.41,10639002.38,7882853.67,13881726.16,10845197.18,11409922.5,15931428.52,32655781.43,27557120.35,14827585.26,8516220.283,18460995.34,28246180.53,8213352.1,8971447.799,6751704.077,6462913.003,12375538.79,9591239.647,8032654.654,6196235.293,9427166.928,19603911.59,8447078.959,8152302.183,14056221.01,12387779.34,5592692.584,4109985.676
Com_3711_neg,8208279.534,12288658.2,7110691.142,9330610.005,5524715.957,8099388.87,10973477.81,10421847.96,12646972.74,14352807.71,30196165.6,7082200.105,9055474.752,6387732.705,11414519.79,9133508.687,9062624.559,7295184.868,8981291.42,6846469.626,8461265.13,5747664.941,15665194.27,7282553.801,6082423.726,11087754.12,6352614.788,6447103.602,10489800.89,4429596.892,5418611.689,4674830.726
Com_4509_neg,2693368.27,4069668.67,4266390.442,9539749.083,4451085.32,2590851.935,1630120.508,5089053.578,8030574.338,3295681.155,1625145.303,3344734.231,4154974.786,5164497.508,6558431.754,4450338.519,20652714.55,20704257.15,8373269.351,6649200.813,14626152.31,11176034.03,31553146.35,15013359.43,11781501.61,7290080.15,7824482.588,10746269.56,3667497.943,14395449.24,5088221.521,10688587.62
Com_1607_neg,1240785.126,4417609.263,5339496.143,970841.2537,2621680.852,1288022.919,2614363.331,1992242.134,15303540.13,18018654.68,74714237.65,10027157.99,670691.1073,1364554.862,18384651.49,7178536.83,4002945.542,5538326.609,8257825.908,7258080.413,4605230.091,7822339.803,7142350.444,2230821.762,21911515.12,4894832.691,36321402.94,39753808.08,39229884.63,11430418.39,4346415.321,14912122.54
Com_9522_neg,126369.0271,177862.8419,239003.9308,80117.54668,157821.9949,95540.92371,349839.2638,116924.6392,523989.2633,1450813.408,409862.3369,111999.0162,124479.1724,108980.6893,943208.5946,341233.5366,1172430.332,419683.7681,325836.608,569162.061,926130.7658,721434.6322,2899092.148,236212.2791,4291279.94,3154792.929,6724111.967,3347799.657,2457689.05,5907067.316,477410.3113,6239967.192
Com_15023_neg,257846.2253,526637.6864,869106.2927,294013.1533,578738.1564,195253.4568,433701.6011,378891.5469,1755717.298,3285153.354,383781.0316,601452.7947,405986.1277,916255.5821,3021090.563,818489.4523,545904.5737,689509.4092,712053.6914,714609.3138,557653.5746,866728.5812,3749896.242,831849.9609,565558.2936,849259.647,555941.5395,533647.5808,457801.2737,829918.6954,503748.5628,428931.1757
Com_254_neg,50022925.78,14643084.98,9667543.108,21076397.99,5426380.699,28108371.13,242308451.9,21829517.35,8335990.561,14227378.23,415304453.7,97153392.55,42857923.75,12803991.71,32378182.73,42611831.71,4225107.533,5032545.627,2495990.954,1740161.678,1744389.336,1510973.556,14682996.86,5553531.379,1550194.422,3145243.39,1714531.425,8518697.703,3480545.266,337355.208,5359070.387,2863212.59
Com_5284_neg,1232384.139,1653819.615,1900755.3,927774.6804,1230913.431,760097.4389,4484864.555,1296790.84,6946755.392,3516746.154,4501167.089,2836130.496,1863480.928,1426715.761,4526743.429,3563523.57,2496471.779,2602470.958,2107575.16,2091819.976,2659127.083,2459277.418,2701932.375,1595210.745,2431546.045,2428996.066,2883222.2,3068015.986,1777715.995,2916393.275,1345481.694,1544763.214
Com_424_neg,27828788.36,26376523.88,9703213.388,58292829.92,24636662.27,104042197.9,4143276.503,65131700.53,15957274.09,8214767.292,173176911.3,104618468.3,183300181.2,40805529.06,18421301.73,14310222.33,3515464.568,3419241.045,5479659.753,3129411.172,3162345.084,2846434.536,4853746.438,5186118.925,2943056.524,3442825.087,2641364.29,8535258.465,2675023.996,1612629.367,8317526.971,4732149.664
Com_17_neg,856774278.7,416192678,259446751.4,2050330758,518658055.4,2582561761,68460517.38,1008382625,283421028,138055373.2,2966586670,2693672440,4541919450,804426032.9,135902237.3,169636210.5,15058172.19,15181595.36,29030001.11,19737010.73,19354840.24,10188442.04,51618337.57,35518759.21,8158057.462,11024064.03,12312650.86,82808898.93,10470844.29,3251208.846,82260460.95,44191669.87
Com_18_neg,3797308031,2386176367,1938974771,3750540100,1756260477,4721581936,363622220.9,3835476430,768114927,510301647,304441530.8,1971434411,3518959712,2110029150,659761699.6,791782141.1,390892848.4,429696271.6,327620558.8,498839571.3,161488238.9,116118289.7,284583836.6,620554078.8,192421396.6,86185321.29,204743539.9,262335002.5,162639506.9,112241281.7,1470564155,190812225.7
Com_22_neg,612141408.7,417696206.7,400686939.7,326786262.9,204092703.1,411122071,2733923151,297557696.5,6962359169,8055979583,930054326.6,602765894.7,219069760.4,231241523.4,2272124308,1899732610,790244822.7,863905477.2,607211755.9,748350090.8,1312536648,808044352.1,1479532761,644086628.3,744599295.7,1799249739,866127172.1,1810150310,1166797852,46444764.98,523953581.9,594716378.5
Com_35_neg,49241003.01,1147316201,1010320899,105027224.1,437106170.1,186237451.5,14391859.3,68039074.25,851492991,1115188628,235390091,125244046.3,65288878.17,254631751.8,2524701095,51981197.09,899898188.1,958186505.4,513375938.7,1076976151,575114259.3,310500086.5,537954632.1,628454062.7,626520392.9,1617888408,993234351.1,784866070.9,742710010,1962492584,1201350399,2107101475
Com_66_neg,470702370.2,160500703.3,148248312.6,128953098.4,85074491.48,192238940.8,35449970.78,161211411.5,110978103.4,71020207.4,1560989117,1570434463,519313489.9,125631928.5,107404433.6,281724273.7,65022948.95,175811583.8,101519667.5,64784852.59,104497834.3,95125018.11,397411268.2,127116684.1,71234794.3,127045555,67436944.73,61893534.35,66242173.03,8696174.445,85611899.43,61628495.96
Com_99_neg,324335693.2,893989972.4,1620719056,232386791.5,785796460.1,485329734.5,62741277.86,117320519.1,950347343.9,1618131851,137985590.4,231427802.6,85872443,333539112.4,642548507.5,273952719.2,839761847.3,557724491.2,158078630.6,654136266.1,529839783,408276644,370887135.6,557383771.2,468778031,452919100.9,453917750.1,964037929.4,279724170.5,1092822531,926190564.1,1535975204
Com_110_neg,148971171.8,224226915.4,281519786.9,202412581.6,141089052.2,377896998.3,29366220.72,289683811.5,129356071.9,99121302.76,87636005.69,273906580.5,648299088.2,190708925.5,177297418.5,170473935.8,44015732.35,47676908.39,45896032.46,41952905.68,20704042.98,25806614.94,35205633.22,56696968.36,44296198.16,46568174.43,68936838.65,24079984.42,43818171.48,33752549.95,90707056.49,66572074.13
Com_196_neg,20121487.26,71443361.85,97087361.27,14263210.45,43153773.49,23712575.67,3446370.881,9970506.127,55841119.86,119308066.9,25420221.59,20851642.62,8678078.806,20375404.56,453971377.8,18596984.58,548010854.4,492279961.1,114284420.8,538327471.8,238802104.3,121559812,153321614.7,184585113.1,101221961.2,134943286.9,91799811.95,178745080.1,120123561.1,121656713.9,138596214.2,117864968.3
Com_236_neg,4403920.718,4651261.839,4184069.886,3293605.95,4666935.395,3598217.565,9453373.171,5224996.241,7167198.558,5848090.56,14419232.9,8736879.848,5436063.776,5299270.73,4384090.363,10321557.55,6175918.19,6534904.043,6270294.89,5328369.596,4575533.006,5461723.273,4727883.962,4325109.454,5534860.248,4424891.844,4444844.903,4389388.625,4517733.662,4500992.195,2666163.461,2885501.053
Com_276_neg,1191763.785,2077582.651,3435694.388,861714.1453,2858931.761,1129363.697,3891548.646,1297816.25,8247215.38,7649098.783,18942508.03,1440954.241,1902026.87,1102969.636,2916853.94,4925086.513,3281496.256,2970545.459,3963877.705,3458376.671,3128802.915,4359861.071,3774665.021,2139804.02,5997842.187,13042095.5,3527165.585,6090301.737,6245100.567,1307799406,1873592.335,6090804.195
Com_295_neg,1375726.593,629500.4229,1195756.385,340821.4798,1984049.63,913766.4778,302004757.2,832466.6358,30616999.27,17071061.01,3264431.527,1627943.905,3064347.209,718208.9659,307799388.3,22559877.2,1456750.42,1916206.571,1307853.266,1496762.773,2482856.934,2491741.619,2138221.301,3008062.69,3398579.078,1578523.679,4457221.81,2396052.624,3417944.793,3096569.841,2614879.568,1398234.083
Com_317_neg,221745169.1,177120438.7,216808026.2,134462210.1,120312906.7,162489192.2,61833690.9,87230500.42,144015915.6,62492374.4,217402948.6,342717678,69876433.96,110880971.9,159504770,114847904.7,282652804.2,283636285.7,217752837.4,409001563.5,186892917.9,159741448,444317822.6,449880877.2,82473951.1,72073704.16,70993327.68,364295509.4,199750696.2,428043615.4,277374877.6,124578660.5
Com_320_neg,575499.3839,943533.2323,1062363.619,460637.1917,761102.5584,494859.6332,1688724.93,680421.4864,26860372.6,59613006.31,13741171.21,1097358.256,487372.3694,719979.87,121209831.7,1845131.899,11960149.57,1751900.885,1596908.65,2455356.976,2575757.169,8316621.508,295994922.4,1385362.363,12119127.47,12041275.87,95220645.17,209632976.5,236668384.7,10794952.44,47372449.05,70484570.61
Com_330_neg,120121356.8,76114988.85,58118817.26,194620605.2,53589449.9,119814206.8,199333867.2,131929732.6,106308701.9,54740611.87,268676461.8,197142607.4,109242889.6,134292860.7,97438025.86,140420499,91649686.35,93232029.49,117649504.9,79112354.01,124311090.7,43871598.99,182747998.1,133015692.9,21636951.45,24225105.14,23374430.99,70312455.27,17718951.84,23655665.99,136014313.6,26285632.81
Com_333_neg,20747118.76,22036841.29,23258247.42,16402895.23,23416981.47,16368826.95,52010961.21,20634967.93,27043725.58,50582323.04,87192583.12,74433173.8,21700146.68,24605167.8,80024016.99,64671342.25,15631450.39,11894487.83,14197897.42,11433170.59,15183775.24,11629484.9,17742988.43,10811535.26,12428895.31,7432693.92,13120520.85,23686157.86,10986284.97,15895578.6,9775799.622,6943659.452
Com_335_neg,1504118.32,988165.8226,989768.9986,3005918.046,2566547.795,1244518.286,1223426.87,3806795.314,1821269.447,1435338.509,4167115.518,1675533.504,2043796.905,1219808.646,1474206.827,1714475.19,121569862.9,37278243.68,233096694.4,161019957.5,126096336.9,146049255.6,416863508.2,123619460.8,42905308.17,14968080.55,125941345.8,147976125.4,536290747,22526119.74,246703375.6,65254676.99
Com_363_neg,34130656.41,44796038.78,40941464,48746462.04,30417668.51,54447706.17,61890473.71,44948809.08,72301651.76,50347461.07,26584239.2,21192041.3,34815076.74,31656797.17,241677202.7,42880717.37,37418436.91,29138396.28,24304305.65,20106429.9,39325284.3,29595483.54,29284297.64,28782933.54,25982534.36,118572659,45241613.13,31834429.73,26343193.49,87086081.2,22053561.7,81461151.56
Com_377_neg,1780688.817,3277403.024,3124220.053,746952.9998,3366424.811,911025.1997,4150481.102,1032496.737,14560046.12,13095522.41,1454937.162,1618674.462,754213.2012,894574.7983,3239301.162,6190078.52,2680486.124,2835537.03,3351348.481,2923782.327,2862633.069,4608581.175,3875485.188,2686918.742,6516310.576,22671341.69,4242644.235,8838981.495,13914720.7,931852769.4,2755550.098,7048560.358
Com_454_neg,19633285.02,16561525.43,29165297.87,9147194.221,10298829.72,13756150.17,15108514.48,12205618.13,24519372.51,31603754.32,44315410.25,30133797.3,8268149.757,11165944.64,21734046.34,21256037,178731574.4,155601211.2,90443837.44,196717427.8,123203873.4,34427293.41,424054650.1,313684375.6,61819901.24,54274104.19,84004309.17,83481684.03,77002183.83,97478329.54,45584582.85,77154695.48
Com_528_neg,62113242.13,69072803.1,65570874.87,60165849.93,49445044.62,61733855.07,20672106.4,48922454.66,32141745.37,31314548.01,46955661.95,67834266.17,26369322.65,53157539.55,32951569.46,23962639.78,121793459.9,182635482.2,86461748.93,84852090.45,72081153.94,63269516,63115573.29,180969589.5,34635353.61,31337528.66,34159414.72,54002479.4,54535636.93,12169033.34,90536593.2,25936638.63
Com_587_neg,1374854.361,3099954.069,2031936.773,6857907.617,1403364.389,1764994.311,5253100.802,1341028.81,2369524.667,2789203.387,1589547.042,2109594.773,883489.3126,1770726.455,2361625.891,4080657.514,13399377.67,32575717.93,18012887.75,10288629.55,15512105.99,18476763.11,47270058.4,37628987.95,79893464.18,68118770.81,118976628.2,382859448.5,61706100.82,2526454.521,74463879.95,8507012.812
Com_589_neg,21703905.3,26521707.27,23034401.26,40842930.27,22445896.83,17296136.94,14315049.4,28120639.84,19460211.72,15992966.86,10828331.76,23567202.97,26255856.5,26310802.78,150462900.7,25168530.49,27909942.99,33022572.17,20129961.64,20171103.98,21898865.13,28915791.82,29076148.24,33965283.8,11314618.66,21123066.22,14674413.81,13621360.98,12460592.41,2486000.026,21697239.65,9158363.376
Com_667_neg,2344020.251,1899094.588,2365340.627,2192134.945,685098.9375,1389735.965,3308372.459,2520982.841,10712847.06,3533831.105,4941040.515,2315357.894,1376525.821,729291.5344,17644403.88,4414603.44,86832100.61,118958749.2,193728178.4,185154285.1,66301796.61,44572648.7,32461474.17,90610767.94,6767451.658,17162114.75,16180287.9,27921361.07,44426829.64,6334533.837,181837108.5,155202548.7
Com_748_neg,30253204.92,32219385.46,41582827.51,25306755.35,51197037.51,31853996.62,152991219.1,39822805.06,51041419.96,76427411.12,165127592.9,124178961.9,29905288.22,34344202.56,89978805.17,160835855.5,13208131.64,8969870.718,10293363.19,10240229.97,12262646.73,9724324.435,17477839.2,6936518.772,9946239.756,5595972.578,10959844.21,24355079.74,10023019.8,11354559.56,9600952.66,4413045.491
Com_774_neg,13412007.11,14249750.17,14559173.84,9280707.233,12021645.81,9059528.994,31973426.42,14239226.96,58834724.58,34970952.56,82988934.13,23711549.19,21054666.24,12848397.47,114517876.8,42510998.71,28016978.57,21752491.77,22489903.74,20713606.12,33906511.73,21100152.14,58848724.39,23098058.32,34599715.86,19270378.93,29937211.63,43215428.73,21879756.77,38246408.35,29517840.07,17144852.85
Com_796_neg,31318742.62,31738036.22,34327419.43,80359962.99,42019452.88,66124642.96,4095179.047,19408370.89,3386255.994,2323118.46,26919388.86,40650379.83,34991811.15,47486619.17,2161887.784,40775224.19,1281735.026,2354632.505,3141856.641,1893262.958,1565152.585,1878410.758,2042222.043,1888565.425,1306238.072,1315400.766,1099950.024,1788687.239,1493518.332,1806607.81,1724092.305,896573.4284
Com_818_neg,1226010.606,1464435.299,1534302.966,1300036.215,1917051.756,1062564.928,3164429.246,1427391.959,57375694.37,288832886,3427461.519,2339066.709,1898955.548,2311966.555,61048166.42,2537425.739,1407642.022,1524073.124,1784860.52,1568999.435,1758079.338,2032998.349,1544678.954,1555532.905,1863768.107,1962783.985,1719925.301,1621635.937,1483132.719,2128978.708,1022279.144,1199305.107
Com_876_neg,9304027.149,8504969.128,8947872.038,7641249.25,5957567.522,7468329.457,12850171.87,6565447.891,5422613.82,5822435.651,18884544.37,17187425.98,6152355.795,5538166.618,9371321.516,77817303.32,2342041.128,3396131.667,3140198.084,3008228.147,2961583.183,2682108.215,4288651.48,2929409.93,2692570.314,5333237.044,2874368.694,11137747,2386826.965,2977262.977,4227350.31,1999609.556
Com_1067_neg,9068963.53,10002935.65,13258245.7,4785233.763,14138383.1,6473284.366,22908348.61,8535432.976,22584599.98,28566750.58,28843518.9,29799528.45,12639541.76,10836760.49,23401299.44,42084799.53,7688962.29,6203043.294,7674975.586,5558497.503,6613783.463,6409175.199,11679480.34,6488546.439,5975607.241,3319759.295,7068021.743,13478321.6,5158039.803,9561537.878,5655280.564,3853819.277
Com_1085_neg,8567832.025,91457793.58,92137635.07,9350252.192,18413222.63,11054598.35,1608922.314,7484756.083,40016015.35,22784703.47,19364501.2,13925774.76,5662318.561,18927858.54,65974493.47,9503342.985,58105209.79,72045053.24,38937435.59,90670658.66,50502261.33,43661895.21,64387682.77,26709633.77,50142427.8,37005939.12,77876415.94,89253441.46,68063401.53,114554872.3,51554583.54,132573055.7
Com_1133_neg,6782806.975,1719946.341,1129458.686,2878760.301,1809483.881,1459080.875,2938140.674,7657001.23,2730907.98,2788346.657,11983171.48,1861309.87,2494838.094,2205815.663,1191404.32,2542600.926,3113522.414,1482108.192,1190215.215,1928848.689,2049859.508,8206151.728,41914734.42,1160430.546,10228377.31,6660061.578,25103708.99,54579488.91,27165404.83,32143439.44,14369927.93,11806530.77
Com_1140_neg,39520658.25,14085076.63,15263717.08,24554631.31,11115073.9,26178108.75,53162835,82280945.64,32351903.09,16573873.58,28845800.11,44435996.66,32096976.8,8793964.054,10066422.44,41645378.85,19729434.85,19495842.71,22975451.24,13439750.97,24641737.35,13480219.38,19552487.73,16755436.12,13975098.46,22247919.97,13220674.46,15906459.94,19136548.36,18664811.34,7301991.863,4021123.931
Com_1149_neg,12958163.53,11904536.77,13696393.95,19042281.04,19446715.01,10038822.11,3032108.15,7369694.175,16331041.19,195069800.8,17687273.43,26320273.85,7986975.384,15559002.24,37315334.26,6177295.039,46749891.65,32927631.47,12972584.17,29390983.06,50835340.09,43859644.36,16763220.58,28733562.48,44132603.44,12814210.49,11350584.05,14832892.29,32292388.87,18003199.84,22646583.16,83685308.87
Com_1202_neg,3268808.742,18309801.94,10349075.59,19577589.8,1655671.361,38333451.44,33963417.22,9848592.939,32365849.78,12891673.98,12918479.95,8710488.357,7624495.369,1671992.174,11455206.57,7350024.111,937684.7405,1032259.507,1092592.926,949767.8782,1119899.973,1146600.308,812002.9987,886125.6203,1073176.039,1228571.001,1024455.649,1019437.196,968316.0606,1291042.043,723570.3908,769229.5447
Com_1208_neg,21027682.5,6237158.436,4680475.943,1330165.031,1979232.456,1091966.29,3780305.697,4562474.131,9028686.145,20645450.09,4335576.423,2101081.205,5398422.641,2389756.288,4337935.382,3935489.364,13885486.86,10213976.4,15483107.23,10827163.1,13013823.87,50416536.87,16011048.18,5138724.514,16577168.29,23002562.72,24465295.31,14353209.34,14631395.09,39064121.56,93367530.83,6911974.422
Com_1244_neg,45971328.43,11375525.51,12015059.71,48829555.8,10450368.02,32438763.24,18811200.22,42143674.03,22293915.87,17720967.06,8060585.198,9316142.483,7547411.619,14188487.18,21662504.35,14491992.42,5952356.757,4896626.556,4766807.578,6286532.496,4724385.84,3576547.609,6776663.485,4865672.097,2978446.321,2964851.498,2287526.453,6225247.347,2289294.001,1218214.308,7210342.958,3766252.877
Com_1254_neg,1656224.501,1479699.679,1929143.616,5715368.737,1510230.542,3425545.567,5069343.326,5180841.467,32769616.93,76850230.61,47099012.91,4510207.192,1447505.245,1450061.266,57657366.41,9410704.619,4566330.789,2336374.984,2596774.292,2716393.031,2557589.756,6202942.294,40348120.74,2176420.174,19854581.37,6410984.851,35932252.06,91881352.38,51123716.17,14923539.23,14754370.1,69530741.71
Com_1386_neg,8311168.561,8553414.187,7157202.956,8107593.888,3771840.258,5291805.084,22187285.56,5294579.721,7406726.979,13877340.01,58339211.61,11237994.9,7507562.012,5432614.428,20920070.44,22166714.32,3220221.187,4646184.351,4524091.546,2244614.849,2928638.222,5437257.074,12098476.21,4379588.756,13719348.62,6114219.431,7188299.625,9976226.503,3672914.562,1999126.672,4331142.494,1812528.633
Com_1445_neg,29690834.38,46673371.43,42956036.06,16224011.12,27333655.3,11379634.6,79944659.42,34473456.71,33074704.8,24881808.82,5232154.339,15728997.49,16209805.5,31461689.72,30256798.93,37469558.78,11649200.82,27786233.27,41474720.54,56991538.65,49911869.27,32210743.18,15631078.04,71597489.78,19692611.85,49501548.9,19686497.75,53064896.7,11518560.43,23059044.04,80687562.82,29055293.9
Com_1466_neg,20257333.47,20449614.62,24353906.38,42002222.05,28372213.97,17694565.9,41302308.1,28430241.14,30956736.99,31387896.38,47005472.89,29793803.26,27233821.55,32161750.11,27140228.06,33127360.61,27173086.61,23772174.89,23881452.02,19629785.84,30961145.98,31428422.43,39273566.56,28656188.16,26512755.08,27344930.48,22546527.93,21324727.87,15062821.88,49253806.93,16172834.52,21580156.57
Com_1476_neg,2376452.156,2613998.329,2355621.734,3020048.805,1886653.275,1635297.494,12351850.96,5756022.212,24562344.22,16100337.56,10152814.98,3631041.119,4328789.852,3106936.958,32035658.3,14012697.76,3689626.583,2814229.118,3006206.157,2732707.157,3064940.982,3291008.734,3019283.77,3162368.043,3601292.508,3511659.057,2477793.433,2867310.145,2435504.538,3217161.26,1857284.888,2648669.759
Com_1509_neg,15096648.48,1296767.06,435015.7712,1000041.875,920247.5906,179248.3596,1085818.859,1781247.808,23305791.17,4720229.48,442088.3384,266746.0752,48501874.4,3507787.146,329394.2902,424987.1289,1195338.102,1819954.488,514643.3873,646566.6327,564958.3488,598364.2646,450802.0831,495444.6911,497595.1332,511401.6446,483085.8744,528007.679,407221.0054,526169.3815,351289.2685,297240.4001
Com_1597_neg,27267307.35,12801204.92,15647034.93,24116233.66,24307551.42,19631340.61,87002640.42,41303992.99,12115949.4,43532439.68,74099406.91,56944002.51,17834193.02,38366499.51,4035521.594,32298470,8964176.453,10859520.11,13701841.57,8613254.078,9617515.728,12832946.33,21292966.16,15522926.22,18995378.39,19658996.9,20383884.4,76172847.34,23622241.32,21464566.66,23690924.24,14551351.65
Com_1598_neg,28345698.98,38800713.55,37908857.44,18362759.72,47351775.88,27310881.63,12347741.32,22964906.91,27456514.78,28846579.51,28376155.15,34388553.84,14018981.01,24300031.99,25085923.63,14666763.81,152066193.9,90903554.85,82666556.71,142908046.3,57350721.53,77461935.95,73254914.84,90030474.44,54208678.2,39659092.82,47736548.96,39798362.1,61735049.87,45560012.84,57017598.34,49965371.73
Com_1736_neg,12249570.31,15702717.74,19660879.81,7975020.647,13053182.08,12392419.98,2991096.443,10132492.77,15923813.54,16363502.49,69911017.68,11969823.7,9902707.154,15561064.57,4263521.529,7220045.628,18901693.9,15491069.53,7391250.927,17063719.27,7588562.747,9448782.97,20986413.23,15480668.45,13838582.56,13945391.84,14246742.56,14835451.43,67261685.75,19491790.68,26247976.53,30127008.21
